Date,ID,Score,Text,User Name,Version,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,is_usability,is_classified,,
2020-05-28,gp:AOqpTOHiBGvbQsKAwu0ivHvQ8BHR1zG6hanT_-6-DkeNZt-wegkt2bFedMVZ-uqZqfgWFWXY68oavADIsUDnYA,1.0,"Péssima, não consigo recuperar minha senha do enem e nem o e-mail, que eu nem sei qual está lá. Não tem nenhuma opção de recuperar por meio do celular ou de outro e-mail. Péssimo!",Allan Batista,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-28,gp:AOqpTOEAQsDzz7eQSpegLhsbfxsN7vnES1FHDuWaStBIJu-GUKlgwn_BdJQvGVE_kmh8LDlI1r5G-YiW7zDz3Q,2.0,"o app pede pra eu fazer login, registra meu rosto na hora de verificar a pessoa, porém diz que n encontra nada cadastrada com essa biometria, e não consigo usar por esse motivo",Apoloddd Ddd,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-28,gp:AOqpTOHWUV5AVgTpGPk1J8aTVHPPN7WBvSQaulL7uA8FMnR_S67UdTSzLzh1du6Rc7CO8N4JAIejxeJjrHYKjQ,1.0,Eu não tenho mais email cadastrado no Enem . Perdi a senha. Mudei email num consigo entrar em lugar nenhum. Fiz inscrição no Enem esse ano. Tô inscrita para onde envio email? Me ajudem. Não posso baixar o App. Internet acabando.,Gloria Maria,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-28,gp:AOqpTOEa6P6vUjHiEcvCyCvdE9lz4cVmrKQIisO59YD9do-z3eQFSN4SVw1iDJqvP_bfvoMRnGMnIujnK1Z92A,1.0,E um lixo esse aplicativo nao abri a validaçao facial por nada desse mundo,Edson Dacostasouza,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-28,gp:AOqpTOFYBofGmjlgGeil_OHnryzbS2JOs1Cv5r0BhEMVDlh2jqN9PN0pvnOK4My0o0ITfWa7BY0TM1cqUgKFmg,1.0,"Eu não consigo acessar nenhuma plataforma do governo por causa da senha, no entanto tento recuperar a senha não consigo, simplesmente os orgãos públicos estão paralisados e não tem como nem dar entrada em benificios como Seguro Desemprego, está um caos o atendimento online, presencial , atendimento 135 e 158. Brasil parou!!!",NIlda Oliveira viana,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-28,gp:AOqpTOGS9FtLbh7fALLAcgtYysKRwuSS2sidPk_ZVLV35FvapcbaBAYvN849oX-M15alrpCi772hNUuNuTHa7A,1.0,"A senha que eu uso pra entrar nos aplicativos não serve mais, diz que está errada mas eu nem alterei senha alguma, pqp pior é saber que não existe nenhuma forma de recuperar a senha que funcione, que governinho bagunçado.",Chiaki Lisboa,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-28,gp:AOqpTOFHUPP_DgQVJkGMqGKHOd-M1GEB79re3K3PCnXnVUAaHAnpJJ-a_KddcubImV0K9RVGOsOkwU0avFpGUQ,1.0,Aplicativo da erro ao abrir e fecha Nao consigo acessar o app.,Nersin Hilareasy,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-28,gp:AOqpTOGCAu9M166-MbVWhpmNh8LagaNeva-mS5aY-VQU_KQYAAvHV-NbR3gK1xl7X7Or2zMzugajQHEzMIr-UA,5.0,Top,Fabiano dos dos Santos,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFBF2lCUOTYGHqghXrgGQlLoNA1dQ4eizUsQOq6EFzgRDcFXKrZ6Aa1VxEawwdQuFB-yiEkB1jRALhA5Q,1.0,"Estou tentando finalizar o meu cadastro porém não estou conseguindo devido a biometria.. já tirei fotos de todas as maneiras possíveis e nenhum resultado, a foto sempre fica de má qualidade (escura), fui pelo aplicativo do meu celular usei a mesma câmera a foto sai nítida. Aguardo resposta...",Rudyerik Ferreira,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFz-fqmswPLTLJ6_u4gsU_7ZMTcWVGTWUs8aso2mfkn--4nLrXRmvz2gE9Z_WCCsp128SNi00NXBtd1jA,1.0,"Olá. Estava tentando ajudar uma amiga.Ela lembra da senha.Mas não consegue entrar.Na parte de recuperar a senha só aparece pelo Banco,INSS,validação pela CNH...nenhum que ela tenha como. Email e celular não aparecem. A inscrição termina hoje. Como auxiliam nisso??",Marcel Passos,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOH3EAip_FU1OUtWmSUlZlRDfefcj446nW_IeORBA69IQ90tgTAIBpTfDYzs8W9-IBpIFMa_C-iao9CQ3g,1.0,"Bom, alguém está utilizando o meu CPF nesse sistema, outra pessoa fez o cadastro, porque não tenho feito o cadastro no gov.br, e quando coloco na opção ""esqueci minha senha"" esta o número de outra pessoa, e quando tentei me inscrever no Enem, fala que já sou inscrito, e não tenho feito a inscrição. O que fazer? Poderiam me responder, por favor.",Dayran Silva,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHQjRD0317oYR9rxY0zdSkZnsDipegvQhd-_-OtIw86gbEkjS6hbY6LT2lPbY2V1fM_Z8F2g9u9YazCBg,1.0,Horrível nunca vir um aplicativo ou site não ter a possibilidade de recuperação de senha affff nunca vir tanta dificuldade....,Luis João dos santos Lwys Jonh,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFywIXccVhHx8PNN0Q5KcN5GXKGKJg2Wr0P7QUDDaX_EBhuoPCd0M2UrIkn-YL_e_WsyAdMb47J9_vv3Q,1.0,Péssimo a dias tento usar e consta que eu já tenho uma conta pediu uma senha temporária que eu nem sei que senha é horrível vou perde de fazer o enem por causa desse aplicativo horrível que nem opções de redefinir a senha tem,Gilson Lima,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHn51YGSWC3HRcqU8iz8BlZPo4sOImRh38ZY5L9KAfmBbptkMZgLP5g7k7gGhZNqQZ6QluLQBYSDNWdLA,1.0,"Mau uso do dinheiro público. Não sei o que pretendiam ao lançar um App tão imaturo, por favor voltem pra prancheta e parem de pedir pro suporte dar respostas genéricas que não resolvem os nossos problemas. Minha biometria só não funciona nele, precisa melhor muito pra ser considerado ruim.",Ricardo Shadow,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHSuC8Kvxq9XXUU5X1RwraeiB7B7Cc_be3InuDpdxaCL2P188oD80KVErG03oHMfHT_T8PfWnl7eW94PA,1.0,"Perdi o acesso ao meu e-mail e também esqueci minha senha de acesso ao Enem. Se eu fizer meu cadastro nesse meu gov.br consigo recuperar? Grata se responderem. Caso eu consiga, ou respondam dou mais estrelas",Taciane Silva,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHQeHiuExCocyy_CYWBkCCWnKoOYZitqkr4KXS8fS7vCMAKUi7YAUeqlDzXqAPNaUDC0eSTWAy0AYV_-A,1.0,Nao consigo recuperar a senha que aplicativo complicado,Wesley Soares,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOGriybFgRpoFcAJdwtKMHpCt3QMBXCpGdHvmvVugurRh2uMQXnAx64mYVmLvi_zIAoMPv_OfI4Vr354OQ,1.0,"Só serve eu seu tiver CNH , aplicativo inútil .",Fábio Aguiar,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOEcdkv7X7DjYNvNDWKhQGIZyJKeThc2xtpxUExV-4VSxM0oO6PTg7OxkGiR6RA7zVSKDJ9aE3AhYUMKzA,2.0,"Não consigo me cadastrar,já faz quase 1 semana que estou tentando,fala que eu já sou cadastrado,sendo que nunca me cadastrei, quando tento redefeniir me apresenta um email que eu nunca vi será que tem alguém se passando por mim????",Leo Ministro da Eucaristia,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHlIMjIHOzfWFbAZMR3yCrBP6HPwfOohSiCOvRjmQNnPW6PiUS_mYRQlyHHbnyZPCT8RsbcWwrVi6WFig,2.0,"Quero recuperar minha senha, mas não tenho mais acesso ao email cadastrado. O que eu faço?",Mundo Filmes e Séries,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHp9E1FQFzFLId9EK8OIm0_OKTbWPmI9zu82pvrY2rMp1LFQX7tAE6rzlw1J_w2q3Fx3TYUskMBbAuJ0g,1.0,"Diz que não reconhecer na base de dados biométricos, precisa aprimorar mais esse App e corrigir os erros!",Wandson Ramos Souza Pereira,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFDcCPSGPlH1QQ3Dpm9J7MTAOmwcTiHU0M1XzJn3ClqEY6z-bxMHlCvhhSW1na-q0viPamrFWeTSjmvUg,1.0,Muito ruim e dificultoso para entrar neste AP,Nailde Clementina,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFxojIos2KDTyzm_3I5gMcxGjV91r9VLrsH5Qf5KKi0-ngIZCeZHg7WGXYzbni0ldTO3fUaPdEA5Fx8EQ,1.0,"É sério mesmo, esse App só tem isso? Meu nome, CPF, uma foto que não pode ser alterada, e um QR code! Vejo que a maioria só reclama de recuperação de senha! Isso qualquer um consegue fazer, acessando diretamente o Google Chrome, permita salvar senha, e ninguém precisa ter um notebook pra recuperar senha, e se isso for necessário, acesse diretamente o gov.br clique em esqueci minha senha. App totalmente sem utilidade, ou outras funções, não faz nenhum sentido instalar.",Roberto Paiva,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHJ9WaeYQxkGk5DhlqIm27O_705SQCzOVjl1X9ZtK55oJvhPPC7jsb3l7OwfTsCz3d2IATgjOXUl4nKCA,1.0,Péssimo app!,Edilon Amintas,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOGny9LdilMaXywGDJRUavUYZcV2QXVFF5vimmyymWNDpK3mfh_zwcePaewznzSK255j9y6BwzyEATMiWw,1.0,"Horrível! Não estou conseguindo fazer o meu login, pois diz que o meu CPF já está cadastrado e quando eu coloco "" esqueci minha senha"" aparece um número de telefone que eu nunca vi na vida. Já tentei de todos os modos mudar e até agora nada, eu preciso ter acesso pra poder acompanhar a minha inscrição do Enem.",layka hee,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFhEnEEq3HLbp7J-QgtDp5Ls4ARktHa4pdmSCSoodV6tCvHE-UREFddWasVL4HHQ38o3NylBuN5H0VAHA,1.0,"Estou tendo dificuldades com a plataforma. Preciso com URGÊNCIA enviar um e-mail para corrigir alguns erros para solicitar meu seguro desemprego, mas não me atendem. Qual é o e-mail que posso entrar em contato?",Maria José,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFDvQmM-OpcJGWrw66LYthUWRU1gSYOmyH18UgCWDkL9WQvPY3pkrYoTDfg4pTKhkVRl1_DHkQAFNLtnw,1.0,A foto não foi aceita pelo site.,Márcia Mnz,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOG-_wHwb3FqgujW-JuaezVTvYzZMgrb3HBqXA9RDGHwxSCsJ_zJOTzkFjis9jroUshPlW2urIXL9anR6g,1.0,"Quero saber como eu tenho cadastro sendo que nunca nem entrei nesse negócio App horrível não estou conseguindo fazer nada, quero falar com responsável como faço?",Gabriel Guimaraes,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHicZJlKSy5QJVGAALNNFiEaRbneLARo3IcfWDAuBxaXSWnUZTQUzYSJMDolLgnzAMnytDWHFAsCbWcXA,1.0,"A ideia do app é ótima. Porém, ele não funciona plenamente. Já foi feita reclamação e as soluções dadas não são passíveis de realizar. Uma, porque validar por foto é só para quem tem CNH e as opções de recuperar senha por e-mail ou por SMS simplesmente NÃO EXISTEM. Elas NÃO SÃO VISÍVEIS aos usuários tanto por app como por browser. Ajeiteeem isso!!! Não é possível esse tipo de coisa em pleno 2020.",Suélen Hernandes Moraes,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFQ3ST0bnQ0Vpa9v21NDH7Hwyy1JsgEOPXn_dPuFwCJ_t6zhGeX7-GKXRQWYBwA7DOkmDbwiXlQgT1JWg,1.0,"Muito pessimo, não consigo entra, faz duas semanas que eu tento redefinir minha senha é não consigo. Ja tentei todo tipo de site que ele manda ja fiz tudo é não conseguir redefinir minha senha para eu poder gerar o boleto do enem, ai eu vou peder esse ano por culpa de vocês.",lucas brilhante,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOFgwwe6S-sYI6whuPRba1iJCjy3oxyQyJuvEpHygPM2je5gAVHky7ysnIU18jiq121xE4OBk_5Xa5QEcw,1.0,Não consigo acessar,Lisiane Paz,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOHAMcJWexjnK3xcsYUpGvCKwNc9IU3LJ7rxPIwxMsgrgkFnZdv2x_1kzRboZH4hsBv9UcY_YUmdJVvFeA,1.0,"App horrível, infelizmente não consigo registrar minha captura de imagem facial não sei por que (burocrático demais, tudo isso para gerar uma senha, para poder acompanhar o Enem )",Rafael A Paiva,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-27,gp:AOqpTOE370HK4ezXvbTjsBNL-mC61Z_8d_HDYY08s11Huy7uQ1CeucpOc7GNT0zR8PSRZFeAAnpoKVNpIq6xeQ,5.0,Excelente!!! Baixei o app para recuperar a senha ppr leitura facial e deu certo! resolveu meu problema e foi fácil de usar. recomendo!,José de Ribamar Sarmento de oliveira,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOFZ83VfsWSmI9AnrNr7kbigbllYLfNqSFrkGJLPQQ5lj2hFUlUV69EyQLp8O-wPl3wolG_8T7Ks8TZ8Tg,1.0,O meu ta aprecento um número que nem meu e pra mim recebe o código num sei como vo troca a minha senha desse jeito,Maylton rocha09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOEVpwUc36fV7d43cKuKJYF-4e__yIbpQL7Ef1SeNWk3bH7OtRV72X-SMVmBx_zo7c21sIJjtTnlKq3tUA,1.0,Bem eu estou com muita dificuldade de criar um login neste app tentei pelo meu cpf nao deu fui ate no cite e a mesma coisa nao da em nada sem o logim meu gov.br nao tem como usar o app do sine facil arruma a e os erros de logim,Carlos Henrique Pastana Gomes,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOFDiNdXa-_yqNzRG48-6EW4MzXt9TBbLQc5TnBvy5K5n5x1-0CPQU8swGd-lH8HSGRPHgzng5WK2kkqxw,1.0,O App e o site está com problemas na parte de recuperar senha.,Ivan Lima,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOGerrLcJFwd6kUjXM4aplfQKwB3ujHVk6HSoDkiKtaQlckA4Kcyjc7fvgl8tBRt58lJcyCanDyeIcWtiQ,2.0,Boa tarde ? Muito anúncio O app é excelente.,RonMaAra,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOFvw_sdtD2rr4iKe-wTnf4V1pL2Xp5l4nueFA2nwErdHvQLQcb_nhQnBQAj63GLvGAdG6pKOIe4byopJg,5.0,Muito bom Ótimo,heliomar lima,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOEiuomfcqaWs8rbksc64tr4VEZ4NzhRdiGE0PKkMm4yex-xNEJ-vJ7g2eylWFaaP_56e46ZpG5vPHXoHg,1.0,não cadastra sem validação facial e não funciona validação facial,1 Turno,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOELOSYg7N7_8WYDvb7VObkwLmv0heObI1Z7OESAB6pB83nX5v9gKfVAVUw3dbSiwuW1_6-KDN2O9crR-g,1.0,"Fala que não lê biometria. Que é inválida, desisto! Lixo de app!!!",Aline,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOEGq9G9Q-Kp-5KCFyZdUNkS63p8Vur5UmkHyTgLW7AK_xNJMpxA6EAA7sKvPwtJuJg9GbDSfN1ya9rvRA,5.0,Bom,edmilson batista nery,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOGoc5fLSiSsVxRVVJWBF-KudMxpTQlxm37lhQNX3T3B5-tijC8QS2uzb78pVjIndpkI9gnnmX2Rvh6L7Q,1.0,O aplicativo não tem a opção de recuperar a senha via SMS ou e-mail. E ainda acaba prejudicando muita gente que precisa MUITO para resolver essa situação. Ainda mais para se saber se está tudo certo referente ao ENEM,Ronald Couto,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOHJANqRekxQnEgTH-ASLjNCedF9gEfZO94gJP0efrc_DGIq3WVHnKNz2InUDtjr7L3WPQeM_hGJ7W5PzA,1.0,"O aplicativo seria ultil se funcionasse. Reconhecimento facial para validação? Precisamos evoluir um pouco mais o sistema não acham? E ainda colocam unico documento para cadastro e recuperação CNH?? Amigos não é todo mundo que dispõe de R$3,000 para se habilitar. Se poupe e nos poupe da hipocrisia de vocês de achar que estamos em um país de 1° mundo, simplifique e ajude-nos como se deve.",Mikael Queiroz Rocha,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOFNNzsHIUmY2UNJIS_m7TkSaOO18wW4UbFLm7ZXJOOl8EPp9DhnR8CzARrECuJpLId2GmqnYJRtkDEtzg,1.0,"EU NAO CONSIGO DE JEITO NENHUM, me cadastrar, por que diz que já sou cadastrado sendo que nunca me cadastrei! EU PRECISO ter acesso a Página do Participante do Enem para mim gerar o boleto e finalizar minha inscrição, se não eu não consigo fazer o Enem. O FAQ não presta pra nada, recupar senha, conta muito menos! E ainda dizem que não precisar tem conta para acessar, mas o mesmo pede para ter uma conta para acessar. Preciso que concertem isso logo. Governo INÚTIL ao cidadão!",Rarysson Crateús,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-26,gp:AOqpTOEN8SBY7j47hIvUgT9wMj_T2MDxHoOGEraTsBEJ_r5dOc51GVWr0bzdjzJ7WBUhv_ovjYsChFXOFtv5Rw,1.0,Péssimo não recebi ainda é não sei o por que só diz fora tente mais tarde ou com 24 horas quando aparece diz dados divergentes mais não diz o que e até agora não recebi,Aline Silva,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOHB9r5A3toJzRHt9991aoWzvpbGIAQ10M3ORQI12a4Nvm7G-M0ugVcfsEBMCJ1gVE2DPHuOVXGxOqptbQ,1.0,Lixo,Jonatan Gutterres,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOGU5Ma-sZzUVBl1obFmCZAAf4BMSfcAo93oGfVuLojBna64BxlZxK5ESEc6GGh3VeIQJqSNeEK-MSRahw,5.0,Bom.,Bryan Willian Games,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOGVBLBn7vaBFgQg33KslnpiD3O5kvd_QFc82ovp7VBL01LNHcBGZIE2-A6_o174BhqWTgRfQRZFFSHplg,1.0,Eu não consigo recuperar minha senha. Tanto o aplicativo quando o site estão com sérios problemas em relação a isto,Ruan Oliveira,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOHvFBwHMgxDYzV1QL6lBVK3efSTl3dokGeO8YoJ6D4RADeJBBL8Gn5Py4EkruvsorqBpAfyCq5yVau5-g,1.0,"Estou tentando acessar o App, o mesmo informa que o usuário ou senha estão inválidos, sendo que sempre acessa e nunca existiu este problema, já tentei refazer cadastro, informa que já possuo o cadastro, já redefini minha senha e continua a mensagem usuário ou senha inválidos, gostaria de uma resposta, é algum problema no App, pois já estou preocupado, quero acessar outras plataformas do governo e não consigo por causa, aguardando um retorno com previdade.",Emerson Lima Gois,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOH3vBDyyzT1WBkESxse2wXnyYgrvdj3d73xMvoBq5a0RE2AjEI6DupPHE56hTx3SvsgMHZK-bXxiDI1Yg,1.0,"Péssima. Não consigo há duas semanas, tirar a minha foto, para eu seguir em frente, e concluir o meu gov.br",Edvaldo Anselmo,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOHMpvB6_dPT9oSPzgpsX9qo4brBAnhD5fEpclXWf0HPJUJ38Ns-fRyfHmS6oxJO0RSodCS-UJD8KXx5Rw,1.0,"Como consigo recuperar a senha se o número de celular não está atualizado, onde atualizo cadastro? Porque no app não ajuda em nada",Bruna Stephanie,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOHXQdGGVk5AHBLJ6q1QHbEraJyoFbYe5jXSm3l27RoJvszW9ewTVpVNuy2vH6QqmAVQXjH7kITppCqUrw,1.0,"HORRÍVEL. Impossível a recuperação de senha. Não funciona nem a antiga nem a nova. Qualquer uma delas diz que ""os dados estão inválidos"", o que não pode ser verdade porque recebo toda vez a confirmação de e-mail declarando que a nova senha foi cadastrada com sucesso. Por causa desse serviço mal-feito não consigo fazer inscrição pro ENEM nem verificar Carteira de Trabalho digital, com alteração no emprego. O suporte também não funciona. Já tentei de tudo e estou jogado às traças até hoje!",Gabriel Max,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOEuuoynT-PaEWALAx0o9XbuQotGOKvHF4rWQ65gzXpGVUoWrKadtpur7JdHC3rrefvsfd1YYbVuzVk7WA,1.0,"App péssimo, já faz mais de uma hora que tentou redefinir minha senha e não consigo.",Emilyane Oliveira,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-25,gp:AOqpTOGnVFdIbCMIMSaxatH_BUhgNWAJnkcpHVXYixhI1EnjO6mlPaXCtuZQYEsGIRQYMo6OyW0Fa5282siYaA,1.0,Péssima.,Marta Janete Silva Madureira Madureira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-24,gp:AOqpTOH2v3ua8V-4R9ve00AjlRPWor6b59v0C-nUrXUET6JP5TqqdXKbTN6nyuji0jd1vMjQ2mtlMdyic2b5nQ,1.0,Me ajudem a recuperar a Senha!!!!!!!! Não comigo entrar na minha conta.,Caren Pereira,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
2020-05-24,gp:AOqpTOFN5nccmwfPFNz8l0Va_QbL7Ad32QV9cqDity6cQ7c5fJel0gmr3katzlv1MW0ARWRWy5HAQYdP4QM3Ew,5.0,Excelente ok,Sônia Aparecida Gonçalves Dos Reis,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-24,gp:AOqpTOFY2G4WiX1tmfZLQrCWwsG8Gmp9GCrD3bEFFSd792lRdiC9fUZDKhroCNLibcAEf9gVqsWemCF_Kkhsxg,1.0,Não consigo criar conta,Cassiane Da Silva Santos,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
2020-05-24,gp:AOqpTOFt14u5lreBZbC8CGXQB73YgEODKSEujstnfZHMrT_ik6JVi1oZMyl5O8K7JQiiY02D1oUj8VSZqg6Nqg,1.0,Horrível o aplicativo !!!!!,Caio Sousa Ribeiro,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
