Date,ID,Score,Text,User Name,Version,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,is_usability,is_classified,tam_comentario,col,count_col
2020-06-11,gp:AOqpTOEmZHgmcSLbwOEsGgitmW-_hFxPbpWmVMlJcYk6X3cR6yPv7tSTYFvs1YzPQdqllk2det2Txz9MwXL3Pg,1.0,"Péssimo e inútil, pois pede para fazer vários movimentos mas nunca me reconhece e não me deixa ter acesso ao aplicativo.",Fernando Nakama,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120,,
2020-05-21,gp:AOqpTOHbvpUHNGm5OYTiV1fqsWHhtzjr1_1oAd5Ii9cws1FbSzxEENeW5jEwy7ztegK5NizmYzCbWwAyOwyp0A,1.0,"Horrível , não consigo acessar , sempre pede uma foto como prova de vida , quando tiro a foto , fala q não tem biometria",Aline M.d. Paula,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,,
2020-05-19,gp:AOqpTOHglEcOi3nXi8h5gFnx4Q2075RP1f3WcH7a3SrmOyBAYAtj12Z7teIUvdoXyUXQ_F_jNVca7MJq_3RVKA,1.0,Diz que já tenho cadastro e quando tento entrar com a senha diz que está incorreta. Não tem como recuperar senha no App.,Renato Rebostini,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,,
2020-06-05,gp:AOqpTOFAxO3zsLuazTPto06pm0TJ5RTkQi-dYoZnYgvaHYbzEb7SynTuFKIQTZHRpuarGrOmmNh41eoZVFsbcg,1.0,"Muito ruim, não consigo de nemhuma forma recupera minha senha, fezeram atualizações que esta prejudicando muitas pessoas.",Rondson Moreira costa,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121,,
2020-05-12,gp:AOqpTOFFfBf_O9_L6Z70FIUb192tOTIUOwXMNvgkA--mLRzVR5I6urFu1MBXSqvXpb1BLgSX7Qn52O_I0NLS4w,1.0,"Totalmente desorganizado e nenhuma das funçoes é valida, se estamos no mesmo app, como pode a funçao nao der valida??????",Marcus Vinicius,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121,,
2020-05-12,gp:AOqpTOHwgygWvAQFZ6efsfnBtp0y5S-oK3TTDk_bHM84wyTqGnmujpIh8dD65wboFJIrv80_6RfKU96WD0aouw,2.0,"não compreendo, eu fiz a inserção do Enem e agora aparece que meu cpf não foi cadastrado, e que não à conta. Me ajudem!!!",Mayla Eduarda,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121,,
2020-05-11,gp:AOqpTOEZ0v2PehCYsL3bPbQglei5ocXww8aBUtyjETYvT1R7-7PYfQ4RPs0t3pygYWmRYQABvNWVPb85jzKyCA,3.0,"Já tenho cadastro,mas não tenho mais acesso ao email de confirmação e nem telefone ,como faço para recuperar minha conta?",Claudia Agostinho,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121,,
2020-05-08,gp:AOqpTOEcnRP_QMQQQwMyjUPKodua4qO1-lS9ZlPRHWsb_BactKMGHdcEqGZYQHCaXu1PMLevS3gGhJGnwJlk_w,1.0,O app disse q já tenho cadastro .mas não tenho nem conta no branco do Brasil .nossa tá difícil vou denunciar o app. fralde,ADRIELE MONTELARES Ferreira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,,
2020-06-16,gp:AOqpTOGXd9TInbsAQGfsJyI4tjNXHUQYa_aMdjoylvNzW2fsvnXNEnw45qBwwjS5FJsehwsZ9NtwdY3nZvPunQ,1.0,Parou de funcionar . Não aceita a senha é nem permite a reemisao. Aparece a descrição: erro internal server Favor corrigir!,Bruno de Jesus,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,123,,
2020-05-16,gp:AOqpTOH9NdPecXeK0qa9FrZDp1yez5owekyJMIhwjwopLbACqWTJvico4FhBVyaMLGl3k8BogR6BkQe5ra7YXA,4.0,"olá gostaria de saber que toda vez que eu digito, a minha senha costa que esta incoreta.PORQUE? ATT; EDSON SILVA DOS SANTOS",Edson Santos,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,123,,
2020-05-14,gp:AOqpTOF3eKBd890o-IYqtBEY47VmplIuJ0zGpMpbafGiivvpa3luWK8n24tKEFVqS--WBWzx0uNf1AAJyxbK7Q,1.0,N estou conseguindo acessar minha conta quando vou me cadastrar diz q já estou cadastrada mais n estou poderia me ajudar.!?,pinduquinha biah,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,123,,
2020-05-22,gp:AOqpTOGe85BWaPNrYmfbv8BKYkqMw0yhGCwd7s01L9TQzBa8dPTp_VTO-1aTOVwUZu3xkC-RRmrKoJF9sz1a5A,2.0,Não estou conseguindo cadastrar para poder ter informações sobre o seguro desemprego já q o órgão físico não está atendendo!,Marta Mateus,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124,,
2020-05-17,gp:AOqpTOGJID3cXTEI1a_m8WbQvxOR5YmKYpvzvJ0WRM6Sk3y56atNVoNxQDoCrqQJFloJuPCgtkUnkKtwU8OiuQ,1.0,"PÉSSIMO, não consigo recuperar a minha senha no INEP e não ajuda em nada, aguardo uma resposta para solucionar meu problema.",Mateus Vasconcelos,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124,,
2020-05-06,gp:AOqpTOF82MSWoWeLxRAiNp5Pw7XTJfoFKHHDKM8qHaUQ2FlDK1rOzw4koe2Umk6dY-agRXhjRPmsiCyIXzYYdQ,5.0,Preciso alterar o número que foi cadastrado no CAD único para poder validar meu cadastro no aplicativo da caixa (caixa tem).,Fabiano Junior,1.0.0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,124,,
2020-05-02,gp:AOqpTOEWvDXFL0shSkqew72xfsJUhp06Bryowfdboq5AGqMPvPqg9joDvy5Sta_kjUgY9jyY48X5wxFtR5Mshg,5.0,Não consigo acessar meu auxílio como faço pra entrar no aplicativo sim preciso saber se foi aberto uma conta digital pra mim,Maria Scania,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124,,
2020-07-04,gp:AOqpTOE-WQK5dJzE2Vg4LK5QFUNIL0nu1TIDGozf_yNzmFXH9qlVydtSlKXX6AGtDwzpxylffKE6BuxfD5EfNg,5.0,Interessante mas não tive oportunidade de fazer uso tel desse aplicativo. Posso facilmente tracar senha e verificação facial.,Wellington Ferreira da Silva,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,125,,
2020-06-24,gp:AOqpTOEE8W_rJeLjtyB9jwIm-aDoJSx1gPgRaSVxTPiMEj9wnUzGpkaBUf6ygTUtVGgyPXQCsdS9Vuvfdrf3DQ,1.0,Meu Deus! Não se consegue nem fazer a prova de vida! As coisas já são tão difíceis e ainda dificultam mais a vida do cidadão!,Simone Quintão,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,125,,
2020-06-23,gp:AOqpTOEj-iYfbs9x5Op3Mcr1GPscH1w8u0C-MO_inm1jv_hJnXaGdCupalRQEf0IABF7RYXQVqHqxlUGwVZZJw,1.0,"Horrível, não consigo criar a conta de jeito nenhum, nota 000.tem 01 estrela porque a pessoa só consegue avaliar dessa forma.",fabio muathay,1.1.2002,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,125,,
2020-06-17,gp:AOqpTOHm6RqV_fCkA3Bf2G_1K62j17Mork8fP1aaBocb1DW47mMPpzPoCawEo4g2-OUqYd4l1b4RC5x-A_mW4g,1.0,Péssimo não atende por aquilo que ae espera não lê código de qrcode nem avança para recuperação de senha experiência horrível.,Eduardo Oliveira,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,,
2020-05-27,gp:AOqpTOHQjRD0317oYR9rxY0zdSkZnsDipegvQhd-_-OtIw86gbEkjS6hbY6LT2lPbY2V1fM_Z8F2g9u9YazCBg,1.0,Horrível nunca vir um aplicativo ou site não ter a possibilidade de recuperação de senha affff nunca vir tanta dificuldade....,Luis João dos santos Lwys Jonh,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,,
2020-05-15,gp:AOqpTOFuzjuEnf0tOj49RNX8Q-W5fLv3OrNWCnsouE7GI3ZsSoKuI9Llke_YsIwsTJf74YQ-aM0uu4caqaVjPg,1.0,Usaram meu cpf pra criar uma conta e agora nao consigo ter acesso! Preciso fazer o enem e nao posso sem acesso aos meus dados!,Yrys Figueiredo,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,,
2020-05-12,gp:AOqpTOGf7sYRGdHXzArsPFv7JgNCaONwhctdNGpyG1uqg0RhJhCwI1q0_4PIJ2SbKM2_JQy3-1oMp0Xnogr-og,1.0,"Não funciona, nunca fiz face biometrica pra banco do brasil e o mesmo me pede algo do tipo, sem isso não consigo acessar a pag",paulo sousa,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,126,,
2020-07-05,gp:AOqpTOH-kqSRKvidPBrUwIZT694Lp0NHqxQrHRwgrzdPLnXCuIBNfPSOUVzYLpEh8hfJRydumWU7JzhkFkyUbA,1.0,Muito burocracia pra criar a conta a validacao do codigo demora muito tambem e depois de um tempo tem que comecar. Tudo de novo,Sandro Goncalves,1.1.2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,127,,
2020-06-06,gp:AOqpTOGQd73onxw5-My5MXUK2c-fTQPXQntb_UQ2Lp98_ru-XP-AZBgqnUEngI8_VeuCP7JYREvKpnrYAloXwg,1.0,"Precisa de muitos reparos, ele está na fase beta??? Pq nem o reconhecimento facial funciona misericórdia faz vergonha esse app.",Linni Bernardo,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,127,,
2020-05-11,gp:AOqpTOEt61_BkpcHKgEj_pGSHJOTUt9_7KizFvv5EdVsUIIytBdUGyMxpq2WDBymxPgMpriW0dJ6UK-eipQ4zQ,1.0,"Nao consigo acessar,quando tento aparece uma mensagem que meu e:mail ja foi cadastrado. Nao lembro de ter feito algum cadastro.",Josilene Silva,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127,,
2020-06-01,gp:AOqpTOFBJLcA1ThuI2VT3yPX8T3_WCrVTKzQJEb3jY4m7BVbHyDRepgZ4EEGQVleLf4ZWJDPYKK7MfG9wnvjJg,1.0,Péssimo Aplicativo. Não Consigo Ter Meu Licenciamento Digital de Modo Algum. Fala que a foto não é a mesma ao do Banco de Dados.,Eduardo Henrique,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128,,
2020-06-23,gp:AOqpTOFfbPzB08e_h0PGcQStjdVI0P6o8Z5lLpY0_ELcZ5b4GVIFtWjGjuwelEc3SJ6un-8T14E-CjS2R5Nnfw,1.0,"Imagina um aplicativo complicado, está LONGE DE SER FUNCIONAL e prático, nota ZERO. Deixa você andando em círculo sem progressão.",Moacir José Araújo,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,129,,
2020-06-16,gp:AOqpTOH9GBxHzWmZ2wS1PJWpQsm4UPSDJxd1nBffb4ILQI5O1SHUB2dyoZTU1yz96oOdgvPZwMrUGiCFGxgymg,1.0,Não funciona corretamente. Perda de tempo. Só serve para estressar o cidadão. Trava sempre que vai fazer o reconhecimento facial.,Joseane Silva,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,129,,
2020-05-21,gp:AOqpTOFo9tbe2zrjE2dRJzGlwm9tShOLPs_-fZsl2IBXfNHSd9kqoQIkHytxMuGgVzdi-PL8WH92xmmJi8bGKg,1.0,O App só da erro quando eu envio a foto aparece o X EM VERMELHO!! COMO VOU FINALIZAR A INSCRIÇÃO E TER ACESSO A MINHA CONTA? AFFF,cred call,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,129,,
2020-05-21,gp:AOqpTOGEeUR05HdaP46Hn4upgE2OkKwVR2u2BVeT_Wa6V9ZDvgnIPIVs8VgIooY-DlBM5peOSOafCnH_CVqDRA,1.0,"Tenho acompanhar, minha solicitação de inserção no Enem como vou saber se foi aprovado a inserção. diz que e obrigatório no site!",Cassia Santos,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,129,,
2020-05-25,gp:AOqpTOHMpvB6_dPT9oSPzgpsX9qo4brBAnhD5fEpclXWf0HPJUJ38Ns-fRyfHmS6oxJO0RSodCS-UJD8KXx5Rw,1.0,"Como consigo recuperar a senha se o número de celular não está atualizado, onde atualizo cadastro? Porque no app não ajuda em nada",Bruna Stephanie,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,130,,
2020-05-04,gp:AOqpTOFHMzyi46QM8nlCcZH_Pf62EYG98Jm6tbRPHVAj-JMAOczzaVDLgT8IYUzEIGSMUwYTHb3pbCnZxnYOdA,1.0,É horrível nunca fiz cadastro e informa q já tenho dados cadastrados e-mail e conta e ainda um telefone tento mudar e não consigo.,Deyse Barboza,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,130,,
2020-07-05,gp:AOqpTOEnYFqsJl03AxUM6YVi_exzVmu0HCA-uhl0OuZ9Gt4TFt0Zj5fgRqRHeewjEKKzWpNoWmnxx92tjGX-Lg,1.0,A identificaçao facial nao funciona gente esse app por ser do gov. Poderia ser melhor por ao inves de se aproximar esta e afastando,Deassis Cunha,1.1.2004,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,131,,
2020-06-28,gp:AOqpTOGRWPHtuDPSDDA4jKwxkaDDg-dk_hfBxaXbtAg_229uQt05vAoU2Cp5ZjZ0s5eurCaSlQkbJUuEqyv31w,1.0,Um lixo. Mais dinheiro da população passado a mao com o objetivo claro de fazer algo que não serve pra nada e ludibriar a população,Edison Silva - E.S. Marcenaria,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131,,
2020-06-19,gp:AOqpTOG01luynReJyUGu8-BfZaWNr9Mw25eqbABSfiPMtBbKgm4V6GmrSCn_9HmUC9LooigRFNj-BVgQeOXXgQ,4.0,"E não consigo ter acesso mas facil a carteira de habilitação,porq este qr code num faz leitura e ainda só fode com a vida da gente.",Cleidemar Batista,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131,,
2020-05-17,gp:AOqpTOFdJY-CX-XRf2TkbTj53QM6t5jt5sVFckYn11iAdpHxuAMyWnCE2nHImztMg1u7Kt3h1B4VsYxlPOxTAA,1.0,"Eu quero entender, o pq quando vou fazer meu cadastro diz que eu já tenho? E tem um email cadastrado que eu nunca vir na minha vida",Batatinha Do Grau,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131,,
2020-05-14,gp:AOqpTOH3QtV8mzyE_PdZvgDwTxm3t7We4y3NY_CbRXW_75JEi2ATkrRIXm-qWy7ZNAqb6v6TBsbzSsDQLgqAQA,1.0,"Como faço para obter o code,fala para ler no meu computador mais não tenho computador,onde aproximo para fazer a leitura do Q.R code",thiago carvalho,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132,,
2020-05-07,gp:AOqpTOEdPNL-OMfgplTJVWdPNOAi3AxkVAfkujzRaCLAePsAySgWdvYVfzFW0FTxVAl7wZiTMFdIst6IjhxPeQ,1.0,""" Não consta em nossas bases, informações biométrica para esse documento!"" To tentando acessar, mas da essa mensagem. O que eu faço?",Jessica Pereira Meier,1.0.0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,132,,
2020-05-07,gp:AOqpTOFH0tSvCXINoVDbbgM6V09YTzIu2kwLIHxxRyCKR3gy0BsO3sxZ4Ec5zyqoKcQciYKTahdAmhre555fsA,1.0,Horrível. Informa que já tenho conta e não dá pra recuperar senha . Ao confirmar as perguntas pessoais informa que está divergente .,Juliana Rinaldi,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132,,
2020-05-09,gp:AOqpTOEHUjk50utsTUktXSVgHIAZdQeLe3ZIbrcmQ8qOmRUYBiur9rw7hajhosBM0im7dXIoinbwUzpEMPyj0Q,1.0,"App horrivel coloquei cpf e senha ,pediu pra tirar a foto pra prova de vida .depois fala que nao tem biometria .e nao acessar o app .",Aline Borges,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,133,,
2020-05-27,gp:AOqpTOE370HK4ezXvbTjsBNL-mC61Z_8d_HDYY08s11Huy7uQ1CeucpOc7GNT0zR8PSRZFeAAnpoKVNpIq6xeQ,5.0,Excelente!!! Baixei o app para recuperar a senha ppr leitura facial e deu certo! resolveu meu problema e foi fácil de usar. recomendo!,José de Ribamar Sarmento de oliveira,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,134,,
2020-05-08,gp:AOqpTOGY5NsbDuiXK5VMmDQXC1ssmx3BG33QF0jFr2uMRKE5VtjGMf7CeVxgs2JUyUFks7ExvySO09SHFbE2FA,1.0,Tenho conta na gov.br porém quando logo pede pra enviar foto quando envio diz que não consta na base de dados o reconhecimento facial.,lemile,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,134,,
2020-05-23,gp:AOqpTOH9kKtfL2QwICMVGLDx1ngcLRegaA-ASzvmjcP0lz1ovHxKdDC2msO48b2w3mMGsRWVfe3pn_8AMPD53g,1.0,"Sempre que tento acessar aparece Usuário ou senha inválidos, como faço para resolver? Aparece como se eu tivesse cadastro e não tenho..",Clarice Oliveira,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,135,,
2020-05-23,gp:AOqpTOEdrmhiuISpjJEwWROMGHiOLiGR1J8Be256kNbzGD6z7Y3NxGY1Vmd-V_riativjv8SeHpKPobzilzWag,1.0,"Não consigo acessar minha, conta quando tento entrar aparece dados que não são meus, como número de telefone celular e contas de banco!",Brenno Willian,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135,,
2020-07-04,gp:AOqpTOHOhOWy0n9U9iSwtOC9VQI1ApOqnXZqZUyJ0T69mqJzE-0R_aX-Lj6P7f4NzhMQRt3vdTBXhcbG9Lc4dA,1.0,Péssimo a camera do celular congela e passa 1 minuto congelada sem poder fazer nada ai qd acaba o tempo aparece uma menssagem de erro 😡,valdo 2018,1.1.2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,136,,
2020-06-15,gp:AOqpTOFCu8X4_5qG84HZ-dufzdhsAgjJ7u7-pHKOJyoUJ83EgkIUAlGf0Cy3I80oVQ3038leOgKiECS4jbpqbA,1.0,Lamentável o péssimo funcionamento do app. A validação facial não funciona de forma alguma. Resposta de copia e cola sem retorno útil...,Bruno Kotd,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,136,,
2020-06-03,gp:AOqpTOEFIxElPM6M-HXLz8PIMX_UC_tvVwAr2vPLqKpuyz7OT3Gre8DHIP6ig7kJRvdhtI0U81zufwlcSCoiXA,1.0,"Aplicativo com problema,não consigo criar meu cadastro. Tentei através do cpf e não sai da primeira fase. Tem que corrigir com urgência.",viviane santos,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,136,,
2020-05-20,gp:AOqpTOHj5rtOdDycE5CfdEINVymSoNTMgfRxLJvl__bn7oQumxcmEZHyeJbyj5drTmkh9cm0H9HmhZHUQnYjCQ,1.0,Como faço para refazer um novo cadastro. Porque quando eu coloco meu cpf diz que eu ja estou cadastrado mais eu não fiz nem um cadastro?,Mauricio Sena,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,136,,
2020-05-09,gp:AOqpTOHwtbfp1_bAbWcgRfveU0-unp7qIYwfDdrtZgcPPGSshMfppUcnPxu4RrK3pGrlkCe3dB_nuOv4Bi2Y0A,1.0,"Existe um cadastro com meu CPF que eu não criei com um e-mail que nunca criei e não há lugar nem um pra mudar isso, que segurança é essa",Felipe Bergamin,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,136,,
2020-05-31,gp:AOqpTOFKHRoetS8Tg9oo2ZOIiDgUlBS6C1TlHSxNCGlgb8tC4lrmxraZHuyJhFOL8s-2sXOBJl2LfrXKTOMaOA,1.0,"Péssimo não funciona ainda fica como bobo sorrindo e piscando os olhos, mas também serviço do governo funcionar só eu mesmo pra acreditar",Jonathan Nunes,1.1.2000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,137,,
2020-05-22,gp:AOqpTOHM2RqY_yt85m2OIbzX4OSBBm4-2WOpFbZeNb_VXTfvqANk_u6rNiMhA5LB5ICpUv7V6C960X2uO95o1g,1.0,"Como faço pra acessar minha conta, se não conseguir muda minha senha pelo email, pq não aparece a opção? Tanto pela página, quando no app",Nono Rodrigues,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,137,,
2020-05-18,gp:AOqpTOFAKtIY90jF50Qtpuhi5hJAqo-YRUJTdT9TPKIrjcDuvA-wI1hCn1DPWbpM73kfLxgz6N8SabxyuxIkVg,3.0,Oi me chamo Glauco....Fui cadastrar minha CNH digital e descobri que já a cadastraram... Alguém está passando por isso?? Que devo fazer??,Glauco Massaneiro,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,137,,
2020-05-07,gp:AOqpTOGHJTlOr18bypw2JQyeX3vYsX9g-_ZCbcmtWacm17pnSjMsJL6XZ2FYd3D4R_TCm3OKihfypiRmUdL7Ig,1.0,"Meus dados estao desatualisados no site, nao lembro a senha e nao consigo ter acesso a nada,gostaria de um numero de telefone pra contato",austinho Cesar,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,137,,
2020-05-21,gp:AOqpTOExNppizY8UtlBfHmIavoD6gh8GyMVgP_zweFfzR7qbKe_Omap5Ns2MTafXG2qmmMeIlRydsuA3CV5BlA,1.0,"App não dá acesso ao login,depois que instalei esse aplicativo,o mesmo bloqueou todas as plataformas de acesso,sem contar que não atualiza!",Silvio Francisco,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139,,
2020-05-12,gp:AOqpTOEdEtRxVopnbolJpqAE8oO6XlqZQJP6sGO5tbCc6qyWid80Q0mOiYXuE-f6EfYX19KCrLA5H-R3mWOxJg,3.0,Meus dados na conta do Gov BR está com o nome da minha mãe errado como faço p corrigir ? Não consigo ter acesso aos dados da ctps digital ?,Suely Ferreira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139,,
2020-06-29,gp:AOqpTOE4p2L-vJOPs6e_VE8m2qT-YdBj9Xb1DljqkagQISCpFtnhq6H8hJ7B71FX5fJ2Bogjg2HpMf0m8Qertw,2.0,"A parte do reconhecimento facial para recuperar senha não funciona, fica solicitando várias formas de imagens do rosto, mas da erro no final.",Rosana Moraes,1.1.2004,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,141,,
2020-06-25,gp:AOqpTOHF5crp7_QtLVT0DSzy9jIDvPkKohPPtii0CiDwL0KsqahrLxqRQgDs4poo8nDUk-Tb2Lf56eLIZP6xSw,1.0,Edit: Não adiantou. Tentei os 3 principais navegadores e a página fica estagnada. Esse formulário não funciona. Obrigado pela ajuda de vocês.,Thiago Apolinario,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,141,,
2020-06-14,gp:AOqpTOFGf0AADlPdIb4UUsf10QlgVz--EJ3QTAz9i6XfMu2bVWf_9ZwWsanWddjYUUC3-PVVJVXL6VddemgqKg,1.0,Estou tentando e só verificação inválida e não consigo recuperar.. lamentável onde precisamos tanto ultilizar nesses dias de quarentena. 😕😠,Gessica Hyslaine,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,141,,
2020-05-22,gp:AOqpTOGoJNE6HJ2WqzMiifwKRz-UNSv_M6p03Jb63CIbEHGiYB6qz5yNnQOJmn6k4O7o7qUS-rPCwAxEA8V8CA,1.0,Aplicativo não serve para nada. Gostaria de saber como vou pagar o boleto ser eu não acesso a ele . Nunca fiz cadastro e lá constar que fiz .,ana flavia,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,141,,
