ID,App ID,Date,Reply Date,Reply Text,Score,Sentiment,Square Term,Text,Text En,Thumbs Up,Title,URL,User Name,Version
gp:AOqpTOFDiNdXa-_yqNzRG48-6EW4MzXt9TBbLQc5TnBvy5K5n5x1-0CPQU8swGd-lH8HSGRPHgzng5WK2kkqxw,br.gov.meugovbr,2020-05-26,2020-05-26,"Realizamos alguns testes e está funcionando corretamente. Caso tenha um problema específico, relate-o no formulário: https://portaldeservicos.economia.gov.br/atendimento/
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,functional suitabillity,O App e o site está com problemas na parte de recuperar senha.,The App and the website are having problems with the password recovery.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFDiNdXa-_yqNzRG48-6EW4MzXt9TBbLQc5TnBvy5K5n5x1-0CPQU8swGd-lH8HSGRPHgzng5WK2kkqxw,Ivan Lima,
gp:AOqpTOGerrLcJFwd6kUjXM4aplfQKwB3ujHVk6HSoDkiKtaQlckA4Kcyjc7fvgl8tBRt58lJcyCanDyeIcWtiQ,br.gov.meugovbr,2020-05-26,2020-05-27,"A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",2.0,positive,na,Boa tarde ? Muito anúncio O app é excelente.,Good afternoon ? A lot of advertising The app is excellent.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGerrLcJFwd6kUjXM4aplfQKwB3ujHVk6HSoDkiKtaQlckA4Kcyjc7fvgl8tBRt58lJcyCanDyeIcWtiQ,RonMaAra,1.0.0
gp:AOqpTOFvw_sdtD2rr4iKe-wTnf4V1pL2Xp5l4nueFA2nwErdHvQLQcb_nhQnBQAj63GLvGAdG6pKOIe4byopJg,br.gov.meugovbr,2020-05-26,2020-05-26,"A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",5.0,positive,na,Muito bom Ótimo,Very good Great,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFvw_sdtD2rr4iKe-wTnf4V1pL2Xp5l4nueFA2nwErdHvQLQcb_nhQnBQAj63GLvGAdG6pKOIe4byopJg,heliomar lima,1.1.0
gp:AOqpTOEiuomfcqaWs8rbksc64tr4VEZ4NzhRdiGE0PKkMm4yex-xNEJ-vJ7g2eylWFaaP_56e46ZpG5vPHXoHg,br.gov.meugovbr,2020-05-26,2020-05-26,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",1.0,neutral,usabillity,não cadastra sem validação facial e não funciona validação facial,does not register without facial validation and does not work facial validation,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEiuomfcqaWs8rbksc64tr4VEZ4NzhRdiGE0PKkMm4yex-xNEJ-vJ7g2eylWFaaP_56e46ZpG5vPHXoHg,1 Turno,1.1.0
gp:AOqpTOELOSYg7N7_8WYDvb7VObkwLmv0heObI1Z7OESAB6pB83nX5v9gKfVAVUw3dbSiwuW1_6-KDN2O9crR-g,br.gov.meugovbr,2020-05-26,2020-05-26,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",1.0,neutral,usabillity,"Fala que não lê biometria. Que é inválida, desisto! Lixo de app!!!","He says he doesn't read biometrics. That is invalid, I give up! App trash !!!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOELOSYg7N7_8WYDvb7VObkwLmv0heObI1Z7OESAB6pB83nX5v9gKfVAVUw3dbSiwuW1_6-KDN2O9crR-g,Aline,1.1.0
gp:AOqpTOFNdPhBfyR0UJALB0LU9drIgZkwKHNEMZYiafQF0kABS1BsU4WEa9If33WOUxh6Cekb1NhNTo_ir036Pg,br.gov.meugovbr,2020-05-24,,,1.0,negative,na,Este aplicativo é péssimo dos péssimo. ...,This app sucks. ...,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFNdPhBfyR0UJALB0LU9drIgZkwKHNEMZYiafQF0kABS1BsU4WEa9If33WOUxh6Cekb1NhNTo_ir036Pg,OLIVEIRO Batista,
gp:AOqpTOGoc5fLSiSsVxRVVJWBF-KudMxpTQlxm37lhQNX3T3B5-tijC8QS2uzb78pVjIndpkI9gnnmX2Rvh6L7Q,br.gov.meugovbr,2020-05-26,2020-05-26,"Para recuperar sua senha, clique em Esqueci minha senha ou acesse verifique as orientações na FAQ: https://e.gov.br/esquecisenha. Caso tenha dificuldades, acesse acesso.gov.br para mais opções.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos sua contribuição",1.0,negative,functional suitabillity,O aplicativo não tem a opção de recuperar a senha via SMS ou e-mail. E ainda acaba prejudicando muita gente que precisa MUITO para resolver essa situação. Ainda mais para se saber se está tudo certo referente ao ENEM,The application does not have the option to recover the password via SMS or email. And it ends up hurting a lot of people who need a LOT to solve this situation. Even more to know if everything is right regarding ENEM,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGoc5fLSiSsVxRVVJWBF-KudMxpTQlxm37lhQNX3T3B5-tijC8QS2uzb78pVjIndpkI9gnnmX2Rvh6L7Q,Ronald Couto,1.1.0
gp:AOqpTOHJANqRekxQnEgTH-ASLjNCedF9gEfZO94gJP0efrc_DGIq3WVHnKNz2InUDtjr7L3WPQeM_hGJ7W5PzA,br.gov.meugovbr,2020-05-26,2020-05-26,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br. 
A equipe gov.br está trabalhando para evoluir a plataforma para outras pessoas poderem utilizar, principalmente as que não tem CNH e tornar o aplicativo mais simples e seguro, melhorando a sua experiência.
Agradecemos a sua contribuição.",1.0,positive,usabillity,"O aplicativo seria ultil se funcionasse. Reconhecimento facial para validação? Precisamos evoluir um pouco mais o sistema não acham? E ainda colocam unico documento para cadastro e recuperação CNH?? Amigos não é todo mundo que dispõe de R$3,000 para se habilitar. Se poupe e nos poupe da hipocrisia de vocês de achar que estamos em um país de 1° mundo, simplifique e ajude-nos como se deve.","The application would be useful if it worked. Facial recognition for validation? We need to evolve a little more the system don't you think? And still put a single document for registration and CNH recovery ?? Friends are not everyone who has R $ 3,000 to qualify. Save yourself and save us from your hypocrisy of thinking that we are in a first world country, simplify and help us as you should.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHJANqRekxQnEgTH-ASLjNCedF9gEfZO94gJP0efrc_DGIq3WVHnKNz2InUDtjr7L3WPQeM_hGJ7W5PzA,Mikael Queiroz Rocha,
gp:AOqpTOFNNzsHIUmY2UNJIS_m7TkSaOO18wW4UbFLm7ZXJOOl8EPp9DhnR8CzARrECuJpLId2GmqnYJRtkDEtzg,br.gov.meugovbr,2020-05-26,2020-05-26,"Relate seu problema no formulário: https://portaldeservicos.economia.gov.br/atendimento/
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,security,"EU NAO CONSIGO DE JEITO NENHUM, me cadastrar, por que diz que já sou cadastrado sendo que nunca me cadastrei! EU PRECISO ter acesso a Página do Participante do Enem para mim gerar o boleto e finalizar minha inscrição, se não eu não consigo fazer o Enem. O FAQ não presta pra nada, recupar senha, conta muito menos! E ainda dizem que não precisar tem conta para acessar, mas o mesmo pede para ter uma conta para acessar. Preciso que concertem isso logo. Governo INÚTIL ao cidadão!","I CAN'T HAVE ANY WAY, register, because it says I'm already registered and I never registered! I NEED to have access to the Enem Participant Page for me to generate the ticket and complete my registration, otherwise I cannot do Enem. The FAQ is useless, recovering a password, it counts much less! And they still say that you don't need an account to access, but it asks to have an account to access. I need you to fix this soon. Useless government to the citizen!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFNNzsHIUmY2UNJIS_m7TkSaOO18wW4UbFLm7ZXJOOl8EPp9DhnR8CzARrECuJpLId2GmqnYJRtkDEtzg,Rarysson Crateús,
gp:AOqpTOEN8SBY7j47hIvUgT9wMj_T2MDxHoOGEraTsBEJ_r5dOc51GVWr0bzdjzJ7WBUhv_ovjYsChFXOFtv5Rw,br.gov.meugovbr,2020-05-26,,,1.0,neutral,usabillity,Péssimo não recebi ainda é não sei o por que só diz fora tente mais tarde ou com 24 horas quando aparece diz dados divergentes mais não diz o que e até agora não recebi,"I haven't received it yet, I don't know why it only says out, try later or with 24 hours when it appears, says divergent data, but doesn't say what and so far I haven't received it",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEN8SBY7j47hIvUgT9wMj_T2MDxHoOGEraTsBEJ_r5dOc51GVWr0bzdjzJ7WBUhv_ovjYsChFXOFtv5Rw,Aline Silva,1.1.0
gp:AOqpTOGVBLBn7vaBFgQg33KslnpiD3O5kvd_QFc82ovp7VBL01LNHcBGZIE2-A6_o174BhqWTgRfQRZFFSHplg,br.gov.meugovbr,2020-05-25,2020-05-26,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,Eu não consigo recuperar minha senha. Tanto o aplicativo quando o site estão com sérios problemas em relação a isto,I cannot recover my password. Both the application and the website are in serious trouble with this,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGVBLBn7vaBFgQg33KslnpiD3O5kvd_QFc82ovp7VBL01LNHcBGZIE2-A6_o174BhqWTgRfQRZFFSHplg,Ruan Oliveira,1.1.0
gp:AOqpTOHvFBwHMgxDYzV1QL6lBVK3efSTl3dokGeO8YoJ6D4RADeJBBL8Gn5Py4EkruvsorqBpAfyCq5yVau5-g,br.gov.meugovbr,2020-05-25,2020-05-26,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,"Estou tentando acessar o App, o mesmo informa que o usuário ou senha estão inválidos, sendo que sempre acessa e nunca existiu este problema, já tentei refazer cadastro, informa que já possuo o cadastro, já redefini minha senha e continua a mensagem usuário ou senha inválidos, gostaria de uma resposta, é algum problema no App, pois já estou preocupado, quero acessar outras plataformas do governo e não consigo por causa, aguardando um retorno com previdade.","I'm trying to access the App, it says that the username or password is invalid, since it always accesses and there was never this problem, I've tried to re-register, informs that I already have the registration, already reset my password and continues the message user or password I would like an answer, it's a problem in the App, because I'm already worried, I want to access other government platforms and I can't because of it, waiting for a return in advance.",23,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHvFBwHMgxDYzV1QL6lBVK3efSTl3dokGeO8YoJ6D4RADeJBBL8Gn5Py4EkruvsorqBpAfyCq5yVau5-g,Emerson Lima Gois,1.1.0
gp:AOqpTOH3vBDyyzT1WBkESxse2wXnyYgrvdj3d73xMvoBq5a0RE2AjEI6DupPHE56hTx3SvsgMHZK-bXxiDI1Yg,br.gov.meugovbr,2020-05-25,2020-05-26,"Verifique as orientações de como criar a conta no app na FAQ: https://e.gov.br/contacelular
Lembrando que é necessário ter a CNH para conseguir criar a conta.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro.
Agradecemos a sua contribuição.",1.0,negative,usabillity,"Péssima. Não consigo há duas semanas, tirar a minha foto, para eu seguir em frente, e concluir o meu gov.br","Terrible. I haven't been able to take my picture for two weeks, so I can move on, and finish my gov.br",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOH3vBDyyzT1WBkESxse2wXnyYgrvdj3d73xMvoBq5a0RE2AjEI6DupPHE56hTx3SvsgMHZK-bXxiDI1Yg,Edvaldo Anselmo,1.1.0
gp:AOqpTOHMpvB6_dPT9oSPzgpsX9qo4brBAnhD5fEpclXWf0HPJUJ38Ns-fRyfHmS6oxJO0RSodCS-UJD8KXx5Rw,br.gov.meugovbr,2020-05-25,,,1.0,negative,usabillity,"Como consigo recuperar a senha se o número de celular não está atualizado, onde atualizo cadastro? Porque no app não ajuda em nada","How can I recover the password if the mobile number is not updated, where do I update the registration? Because in the app it doesn't help at all",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHMpvB6_dPT9oSPzgpsX9qo4brBAnhD5fEpclXWf0HPJUJ38Ns-fRyfHmS6oxJO0RSodCS-UJD8KXx5Rw,Bruna Stephanie,
gp:AOqpTOHXQdGGVk5AHBLJ6q1QHbEraJyoFbYe5jXSm3l27RoJvszW9ewTVpVNuy2vH6QqmAVQXjH7kITppCqUrw,br.gov.meugovbr,2020-05-25,2020-05-25,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,positive,usabillity,"HORRÍVEL. Impossível a recuperação de senha. Não funciona nem a antiga nem a nova. Qualquer uma delas diz que ""os dados estão inválidos"", o que não pode ser verdade porque recebo toda vez a confirmação de e-mail declarando que a nova senha foi cadastrada com sucesso. Por causa desse serviço mal-feito não consigo fazer inscrição pro ENEM nem verificar Carteira de Trabalho digital, com alteração no emprego. O suporte também não funciona. Já tentei de tudo e estou jogado às traças até hoje!","HORRIBLE. Password recovery is not possible. Neither the old nor the new works. Any of them says that ""the data is invalid"", which cannot be true because I always receive an email confirmation stating that the new password has been registered successfully. Because of this poorly done service, I am unable to register for ENEM or check the Digital Work Card, with changes in employment. Support also doesn't work. I've tried everything and I'm still playing today!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHXQdGGVk5AHBLJ6q1QHbEraJyoFbYe5jXSm3l27RoJvszW9ewTVpVNuy2vH6QqmAVQXjH7kITppCqUrw,Gabriel Max,1.1.0
gp:AOqpTOEuuoynT-PaEWALAx0o9XbuQotGOKvHF4rWQ65gzXpGVUoWrKadtpur7JdHC3rrefvsfd1YYbVuzVk7WA,br.gov.meugovbr,2020-05-25,2020-05-25,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ: https://e.gov.br/recuperarconta. Caso não consiga, acesse https://e.gov.br/recuperarcadastro e preencha o formulário.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,usabillity,"App péssimo, já faz mais de uma hora que tentou redefinir minha senha e não consigo.","Lousy app, it's been over an hour since you tried to reset my password and I can't.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEuuoynT-PaEWALAx0o9XbuQotGOKvHF4rWQ65gzXpGVUoWrKadtpur7JdHC3rrefvsfd1YYbVuzVk7WA,Emilyane Oliveira,
gp:AOqpTOGnVFdIbCMIMSaxatH_BUhgNWAJnkcpHVXYixhI1EnjO6mlPaXCtuZQYEsGIRQYMo6OyW0Fa5282siYaA,br.gov.meugovbr,2020-05-25,2020-05-25,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,na,Péssima.,Terrible.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGnVFdIbCMIMSaxatH_BUhgNWAJnkcpHVXYixhI1EnjO6mlPaXCtuZQYEsGIRQYMo6OyW0Fa5282siYaA,Marta Janete Silva Madureira Madureira,1.0.0
gp:AOqpTOFt14u5lreBZbC8CGXQB73YgEODKSEujstnfZHMrT_ik6JVi1oZMyl5O8K7JQiiY02D1oUj8VSZqg6Nqg,br.gov.meugovbr,2020-05-24,2020-05-25,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,na,Horrível o aplicativo !!!!!,Horrible the application !!!!!,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFt14u5lreBZbC8CGXQB73YgEODKSEujstnfZHMrT_ik6JVi1oZMyl5O8K7JQiiY02D1oUj8VSZqg6Nqg,Caio Sousa Ribeiro,1.1.0
gp:AOqpTOFqfNPDIyOpgupaagJcHVan7tMITIKcQuYFl7dPSzb9PcHlGcv6u-v43kC7PNmPfHqREpuODl1zYqP2zw,br.gov.meugovbr,2020-05-24,2020-05-25,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,negative,security,"Horrível... Fiz a inscrição com os dados todos certos, porém não consigo acessar com a minha senha e quando vou alterar a senha o código vai para um outro número que não é o meu.","Horrible ... I signed up with the data all right, but I can't access with my password and when I change the password the code goes to another number that is not mine.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFqfNPDIyOpgupaagJcHVan7tMITIKcQuYFl7dPSzb9PcHlGcv6u-v43kC7PNmPfHqREpuODl1zYqP2zw,Cristielly Sena,1.1.0
gp:AOqpTOHU2y2nJdeikf9C2go5j0FTeUvNF-5bRPVK1Rr1dXnwB9C2IVagoHzKe6fzvM-RR0pQ6rqsppsMcZXTkw,br.gov.meugovbr,2020-05-24,,,1.0,negative,usabillity,"Quero falar com alguem responsável desse app ,é inadimissível que se ja tenha cadastro em um site no qual nem tinha acessado antes,fui baixar a carteira digital do meu esposo e la ja consta o cadastro,como assim? Que foi que fez? E outra no meu que eu fiz,foi todo um processo de cadastro e tem como eu recuperar minha senha através do meu telefone e no dele so da opção de bancos que ele nunca nem entrou na vida,agora me explica como isso é possivel? Quero saber como solucionar,de preferencia hj","I want to talk to someone in charge of this app, it is unacceptable that if I have already registered on a website that I had not even accessed before, I went to download my husband's digital wallet and it already appears in the register, what do you mean? What did you do? And another one in mine that I did, it was a whole registration process and I have to recover my password through my phone and in his only bank option that he never even entered in life, now explain to me how this is possible? I want to know how to solve, preferably hj",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHU2y2nJdeikf9C2go5j0FTeUvNF-5bRPVK1Rr1dXnwB9C2IVagoHzKe6fzvM-RR0pQ6rqsppsMcZXTkw,Rafaele Morais,1.1.0
gp:AOqpTOG-l7C81LSpt9e3alefhh9wmhAl7hCtrPaKQK-am1PrO1Uhjtn8DqPWfNJox8NHPGWqsA1fHCQgNH_MXw,br.gov.meugovbr,2020-05-22,,,1.0,negative,usabillity,"Esse aplicativo está com sérios problemas para realizar a recuperação de senha. Primeiramente, que não está aparecendo a opção de recuperação de senha por e-mail, ou sms mais, limitando a recuperação de senha para quem utiliza internet banking dos bancos disponíveis e para quem tem CNH. Recuperar a senha por confirmação de dados previdenciários está bugado, Estou tentando recuperar a senha de acesso da minha mãe, há dias sem sucesso, pois ela não usa internet banking, nem CNH.","This application is having serious problems performing password recovery. Firstly, the option of recovering a password by e-mail or SMS is no longer appearing, limiting password recovery for those who use internet banking from available banks and those with CNH. Recovering the password by confirming social security data is buggy, I have been trying to recover my mother's access password, for days without success, as she does not use internet banking or CNH.",9,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOG-l7C81LSpt9e3alefhh9wmhAl7hCtrPaKQK-am1PrO1Uhjtn8DqPWfNJox8NHPGWqsA1fHCQgNH_MXw,Paulo Rogato Filho,1.1.0
gp:AOqpTOGYRxgqlppw5Q1vTPK36kkSudbk8d6i1XKr1gRKZQ_TCl9b-Lad0q1EgeywxuI-AkNznzukQasWpr-2QQ,br.gov.meugovbr,2020-05-22,2020-05-22,"Para a possibilidade de recuperação por e-mail funcionar, é necessário no momento do cadastro ter realizado a inclusão do e-mail. Para solucionar o problema, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
Agradecemos a sua contribuição.",1.0,negative,functional suitabillity,"Não tem a opção e-mail para recuperar a senha e a conta! E por que vocês ficam mandando link de ajuda que mostra a imagem do e-mail?? Coloquem a opção e-mail! Parem de dificultar as coisas, isso é vergonhoso!","You don't have the email option to recover your password and account! And why do you keep sending a help link that shows the image of the email? Put the email option! Stop making things difficult, this is shameful!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGYRxgqlppw5Q1vTPK36kkSudbk8d6i1XKr1gRKZQ_TCl9b-Lad0q1EgeywxuI-AkNznzukQasWpr-2QQ,Sun Young,
gp:AOqpTOHM2RqY_yt85m2OIbzX4OSBBm4-2WOpFbZeNb_VXTfvqANk_u6rNiMhA5LB5ICpUv7V6C960X2uO95o1g,br.gov.meugovbr,2020-05-22,2020-05-22,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",1.0,neutral,usabillity,"Como faço pra acessar minha conta, se não conseguir muda minha senha pelo email, pq não aparece a opção? Tanto pela página, quando no app","How do I access my account, if I can't change my password by email, why doesn't the option appear? Both on the page and in the app",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHM2RqY_yt85m2OIbzX4OSBBm4-2WOpFbZeNb_VXTfvqANk_u6rNiMhA5LB5ICpUv7V6C960X2uO95o1g,Nono Rodrigues,
gp:AOqpTOF2Pw8wNAHZYr4YGR_WL-mBN-vByADe0qfx35eq4PDKPYQLHDCa2Cnil3EFt0KeyPKa92NwP7-rwQxdRw,br.gov.meugovbr,2020-05-22,2020-05-22,"Relate seu problema no formulário: https://portaldeservicos.economia.gov.br/atendimento/
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,usabillity,"Esse aplicativo é horrível não só o app, mas a plataforma toda desse gov.br. minha Irmã não está coseguindo fazer a senha pra acessar a inscrição do enem dá que ela já tem a senha sendo que ainda nem criou. E pra recuperar aparece a opção só de banco. Aí onde ensina como recuperar aparece a opção de recuperar por email e sms. Mas nas opções não tem essas só de banco, inss. Muito bagunçado e mal explicado. No ano passado não tinha nada disso tudo era por email ou celular. Bem mais fácil.","This app is horrible not only the app, but the entire platform of this gov.br. my sister is not able to make the password to access the Enemy registration, she already has the password and she hasn't even created it yet. And to recover the option of bank only appears. There, where he teaches how to recover, the option to recover by email and sms appears. But in the options there are not only bank, inss. Very messy and poorly explained. Last year there was none of this, it was by email or cell phone. Much easier.",3,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOF2Pw8wNAHZYr4YGR_WL-mBN-vByADe0qfx35eq4PDKPYQLHDCa2Cnil3EFt0KeyPKa92NwP7-rwQxdRw,antonia luzeni rodrigues,1.1.0
gp:AOqpTOFv7wgUGHHLdMKbKo6TJnjE5N_b_jJ5cFuzdVuKiV58847ExRyMGlqbpf2w9hgLbFipWM2Vbt87CKtftQ,br.gov.meugovbr,2020-05-22,2020-05-22,"Para recuperar sua senha, clique em Esqueci minha senha ou acesse a página acesso.gov.br e verifique as orientações na FAQ: https://e.gov.br/esquecisenha.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos sua contribuição.",1.0,negative,usabillity,"Péssimo! Tentativa de recuperação de senha, SMS que nunca chega! Não oferece outras opções mais fáceis e práticas de recuperação de senha. Em muitos casos, os candidatos do ENEM não conseguem acessar a página do participante para acompanhar a inscrição ou até mesmo alterar dados e pagar boletos. Isso é uma falta de preocupação com o povo! Apenas para acrescentar, as opções de recuperação de senha não funcionam.","Terrible! Password recovery attempt, SMS that never arrives! It does not offer other easier and more practical password recovery options. In many cases, ENEM applicants are unable to access the participant's page to follow the registration or even change data and pay slips. This is a lack of concern for the people! Just to add, the password recovery options don't work.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOFv7wgUGHHLdMKbKo6TJnjE5N_b_jJ5cFuzdVuKiV58847ExRyMGlqbpf2w9hgLbFipWM2Vbt87CKtftQ,Diego Nakada,1.1.0
gp:AOqpTOGe7l55TzBonOTUvTfo8zFMRw3aZ1I5oxpL--C_VLp5KgvpMyKUfVJg6oxuFDuGki3ZFq02O8wR--gcqQ,br.gov.meugovbr,2020-05-22,2020-05-22,"Para recuperar sua senha, clique em Esqueci minha senha ou acesse verifique as orientações na FAQ: https://e.gov.br/esquecisenha
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos sua contribuição",1.0,positive,usabillity,"Por favor, me ajuda!! Eu preciso entrar pra ver minha inscrição se foi aceita e não consigo. Diz q já fiz cadastro, mas a última vez q fiz Enem foi em 2015 e nem lembro o e-mail e muito menos a senha que coloquei. Como faço???","Please help me!! I need to log in to see my application if it was accepted and I can't. It says I already registered, but the last time I did Enem was in 2015 and I don't even remember the email and much less the password I put. How do I do???",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGe7l55TzBonOTUvTfo8zFMRw3aZ1I5oxpL--C_VLp5KgvpMyKUfVJg6oxuFDuGki3ZFq02O8wR--gcqQ,Gabrielly Bragantine,
gp:AOqpTOEWowbX8cEOmUlJUruRnXIveWWKDS0BdYqt_rdG45M2H0ufWRfJHjItYTzQjnPMZoxy6f5X5nbVRqnKEQ,br.gov.meugovbr,2020-05-22,2020-05-22,"Acesse enem.inep.gov.br para realizar sua inscrição no ENEM. Lembrando que não é obrigatória a utilização do login gov.br para isso.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência. Agradecemos a sua contribuição.",1.0,neutral,security,Meu CPF da que já existe e nao consigo entrar o cadrasto do Enem que pediu pra entrar aqui no App,My CPF of the one that already exists and I can't get Enem's cadrasto who asked to enter the App here,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEWowbX8cEOmUlJUruRnXIveWWKDS0BdYqt_rdG45M2H0ufWRfJHjItYTzQjnPMZoxy6f5X5nbVRqnKEQ,Rubela alves,
